"No.","Time","Source","Destination","Protocol","Length","Info"
"27","20.692422","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x0da2, seq=10133/38183, ttl=61 (request in 26)"
"28","21.682663","ca:01:38:f4:00:00","ca:01:38:f4:00:00","LOOP","60","Reply"
"29","22.057645","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x0fa2, seq=10134/38439, ttl=64 (reply in 30)"
"30","22.704116","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x0fa2, seq=10134/38439, ttl=61 (request in 29)"
"31","24.059029","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x11a2, seq=10135/38695, ttl=64 (reply in 32)"
"32","24.707687","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x11a2, seq=10135/38695, ttl=61 (request in 31)"
"33","26.060940","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x13a2, seq=10136/38951, ttl=64 (reply in 34)"
"34","26.694435","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x13a2, seq=10136/38951, ttl=61 (request in 33)"
"35","28.061948","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x15a2, seq=10137/39207, ttl=64 (reply in 36)"
"36","28.963751","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x15a2, seq=10137/39207, ttl=61 (request in 35)"
"37","29.222039","192.168.1.1","224.0.0.5","OSPF","90","Hello Packet"
"38","30.062690","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x17a2, seq=10138/39463, ttl=64 (reply in 40)"
"39","30.647759","ca:01:38:f4:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","350","Device ID: R1  Port ID: FastEthernet0/0  "
"40","30.699032","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x17a2, seq=10138/39463, ttl=61 (request in 38)"
"41","31.679104","ca:01:38:f4:00:00","ca:01:38:f4:00:00","LOOP","60","Reply"
"42","32.063913","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x19a2, seq=10139/39719, ttl=64 (reply in 43)"
"43","32.908004","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x19a2, seq=10139/39719, ttl=61 (request in 42)"
"44","34.064752","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x1ba2, seq=10140/39975, ttl=64 (reply in 45)"
"45","34.713363","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x1ba2, seq=10140/39975, ttl=61 (request in 44)"
"46","36.065818","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x1da2, seq=10141/40231, ttl=64 (reply in 47)"
"47","36.705380","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x1da2, seq=10141/40231, ttl=61 (request in 46)"
"48","38.066679","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x1fa2, seq=10142/40487, ttl=64 (reply in 50)"
"49","38.749823","192.168.1.1","224.0.0.5","OSPF","90","Hello Packet"
"50","38.760080","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x1fa2, seq=10142/40487, ttl=61 (request in 48)"
"51","40.068083","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x21a2, seq=10143/40743, ttl=64 (reply in 52)"
"52","40.706172","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x21a2, seq=10143/40743, ttl=61 (request in 51)"
"53","41.689323","ca:01:38:f4:00:00","ca:01:38:f4:00:00","LOOP","60","Reply"
"54","42.068473","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x23a2, seq=10144/40999, ttl=64 (reply in 55)"
"55","42.697292","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x23a2, seq=10144/40999, ttl=61 (request in 54)"
"56","44.069008","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x25a2, seq=10145/41255, ttl=64 (reply in 57)"
"57","44.703298","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x25a2, seq=10145/41255, ttl=61 (request in 56)"
"58","46.070326","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x27a2, seq=10146/41511, ttl=64 (reply in 59)"
"59","46.707514","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x27a2, seq=10146/41511, ttl=61 (request in 58)"
"60","48.071788","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x29a2, seq=10147/41767, ttl=64 (reply in 62)"
"61","48.369020","192.168.1.1","224.0.0.5","OSPF","90","Hello Packet"
"62","48.722797","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x29a2, seq=10147/41767, ttl=61 (request in 60)"
"63","50.072646","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x2ba2, seq=10148/42023, ttl=64 (reply in 64)"
"64","50.722064","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x2ba2, seq=10148/42023, ttl=61 (request in 63)"
"65","51.691335","ca:01:38:f4:00:00","ca:01:38:f4:00:00","LOOP","60","Reply"
"66","52.073810","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x2da2, seq=10149/42279, ttl=64 (reply in 67)"
"67","52.720373","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x2da2, seq=10149/42279, ttl=61 (request in 66)"
"68","54.075741","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x2fa2, seq=10150/42535, ttl=64 (reply in 69)"
"69","54.715609","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x2fa2, seq=10150/42535, ttl=61 (request in 68)"
"70","56.076642","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x31a2, seq=10151/42791, ttl=64 (reply in 71)"
"71","56.773773","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x31a2, seq=10151/42791, ttl=61 (request in 70)"
"72","57.925930","192.168.1.1","224.0.0.5","OSPF","90","Hello Packet"
"73","58.077166","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x33a2, seq=10152/43047, ttl=64 (reply in 74)"
"74","58.709662","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x33a2, seq=10152/43047, ttl=61 (request in 73)"
"75","60.078467","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x35a2, seq=10153/43303, ttl=64 (reply in 76)"
"76","60.713503","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x35a2, seq=10153/43303, ttl=61 (request in 75)"
"77","61.676686","ca:01:38:f4:00:00","ca:01:38:f4:00:00","LOOP","60","Reply"
"78","62.080221","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x37a2, seq=10154/43559, ttl=64 (reply in 79)"
"79","62.726683","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x37a2, seq=10154/43559, ttl=61 (request in 78)"
"80","64.080688","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x39a2, seq=10155/43815, ttl=64 (reply in 81)"
"81","64.734301","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x39a2, seq=10155/43815, ttl=61 (request in 80)"
"82","66.082239","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x3ba2, seq=10156/44071, ttl=64 (reply in 83)"
"83","66.718579","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x3ba2, seq=10156/44071, ttl=61 (request in 82)"
"84","67.792117","192.168.1.1","224.0.0.5","OSPF","90","Hello Packet"
"85","68.083837","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x3da2, seq=10157/44327, ttl=64 (reply in 86)"
"86","68.732682","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x3da2, seq=10157/44327, ttl=61 (request in 85)"
"87","70.085910","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x3fa2, seq=10158/44583, ttl=64 (reply in 88)"
"88","70.744016","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x3fa2, seq=10158/44583, ttl=61 (request in 87)"
"89","71.674631","ca:01:38:f4:00:00","ca:01:38:f4:00:00","LOOP","60","Reply"
"90","72.087892","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x41a2, seq=10159/44839, ttl=64 (reply in 91)"
"91","72.737104","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x41a2, seq=10159/44839, ttl=61 (request in 90)"
"92","74.089304","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x43a2, seq=10160/45095, ttl=64 (reply in 93)"
"93","74.736703","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x43a2, seq=10160/45095, ttl=61 (request in 92)"
"94","76.090380","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x45a2, seq=10161/45351, ttl=64 (reply in 95)"
"95","76.734668","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x45a2, seq=10161/45351, ttl=61 (request in 94)"
"96","77.365118","192.168.1.1","224.0.0.5","OSPF","90","Hello Packet"
"97","78.090741","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x47a2, seq=10162/45607, ttl=64 (reply in 98)"
"98","78.719422","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x47a2, seq=10162/45607, ttl=61 (request in 97)"
"99","80.091037","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x49a2, seq=10163/45863, ttl=64 (reply in 100)"
"100","80.724760","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x49a2, seq=10163/45863, ttl=61 (request in 99)"
"101","81.685859","ca:01:38:f4:00:00","ca:01:38:f4:00:00","LOOP","60","Reply"
"102","82.091711","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x4ba2, seq=10164/46119, ttl=64 (reply in 103)"
"103","82.738679","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x4ba2, seq=10164/46119, ttl=61 (request in 102)"
"104","84.092138","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x4da2, seq=10165/46375, ttl=64 (reply in 105)"
"105","84.740440","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x4da2, seq=10165/46375, ttl=61 (request in 104)"
"106","86.093828","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x4fa2, seq=10166/46631, ttl=64 (reply in 108)"
"107","86.516016","192.168.1.1","224.0.0.5","OSPF","90","Hello Packet"
"108","86.755153","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x4fa2, seq=10166/46631, ttl=61 (request in 106)"
"109","88.094771","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x51a2, seq=10167/46887, ttl=64 (reply in 110)"
"110","88.735811","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x51a2, seq=10167/46887, ttl=61 (request in 109)"
"111","90.095491","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x53a2, seq=10168/47143, ttl=64 (reply in 113)"
"112","90.647745","ca:01:38:f4:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","350","Device ID: R1  Port ID: FastEthernet0/0  "
"113","90.730688","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x53a2, seq=10168/47143, ttl=61 (request in 111)"
"114","91.702883","ca:01:38:f4:00:00","ca:01:38:f4:00:00","LOOP","60","Reply"
"115","92.096352","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x55a2, seq=10169/47399, ttl=64 (reply in 116)"
"116","92.742369","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x55a2, seq=10169/47399, ttl=61 (request in 115)"
"117","94.097350","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x57a2, seq=10170/47655, ttl=64 (reply in 118)"
"118","94.744630","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x57a2, seq=10170/47655, ttl=61 (request in 117)"
"119","95.825709","192.168.1.1","224.0.0.5","OSPF","90","Hello Packet"
"120","96.098492","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x59a2, seq=10171/47911, ttl=64 (reply in 121)"
"121","96.744840","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x59a2, seq=10171/47911, ttl=61 (request in 120)"
"122","98.099205","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x5ba2, seq=10172/48167, ttl=64 (reply in 123)"
"123","98.742389","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x5ba2, seq=10172/48167, ttl=61 (request in 122)"
"124","100.100876","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x5da2, seq=10173/48423, ttl=64 (reply in 125)"
"125","100.747821","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x5da2, seq=10173/48423, ttl=61 (request in 124)"
"126","101.676577","ca:01:38:f4:00:00","ca:01:38:f4:00:00","LOOP","60","Reply"
"127","102.102231","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x5fa2, seq=10174/48679, ttl=64 (reply in 128)"
"128","103.042223","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x5fa2, seq=10174/48679, ttl=61 (request in 127)"
"129","102.969688","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x60a2, seq=10175/48935, ttl=64 (reply in 130)"
"130","104.537530","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x60a2, seq=10175/48935, ttl=61 (request in 129)"
"131","104.971066","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x62a2, seq=10176/49191, ttl=64 (reply in 133)"
"132","105.569689","192.168.1.1","224.0.0.5","OSPF","90","Hello Packet"
"133","105.600637","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x62a2, seq=10176/49191, ttl=61 (request in 131)"
"134","106.972337","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x64a2, seq=10177/49447, ttl=64 (reply in 135)"
"135","107.682329","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x64a2, seq=10177/49447, ttl=61 (request in 134)"
"136","108.972859","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x66a2, seq=10178/49703, ttl=64 (reply in 137)"
"137","109.607480","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x66a2, seq=10178/49703, ttl=61 (request in 136)"
"138","110.972932","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x68a2, seq=10179/49959, ttl=64 (reply in 139)"
"139","111.617451","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x68a2, seq=10179/49959, ttl=61 (request in 138)"
"140","111.689721","ca:01:38:f4:00:00","ca:01:38:f4:00:00","LOOP","60","Reply"
"141","112.974001","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x6aa2, seq=10180/50215, ttl=64 (reply in 142)"
"142","113.792148","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x6aa2, seq=10180/50215, ttl=61 (request in 141)"
"143","114.975172","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x6ca2, seq=10181/50471, ttl=64 (reply in 145)"
"144","115.484105","192.168.1.1","224.0.0.5","OSPF","90","Hello Packet"
"145","115.899239","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x6ca2, seq=10181/50471, ttl=61 (request in 143)"
"146","116.975983","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x6ea2, seq=10182/50727, ttl=64 (reply in 147)"
"147","117.819079","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x6ea2, seq=10182/50727, ttl=61 (request in 146)"
"148","118.977481","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x70a2, seq=10183/50983, ttl=64 (reply in 149)"
"149","119.612521","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x70a2, seq=10183/50983, ttl=61 (request in 148)"
"150","120.979581","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x72a2, seq=10184/51239, ttl=64 (reply in 151)"
"151","121.627890","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x72a2, seq=10184/51239, ttl=61 (request in 150)"
"152","121.699970","ca:01:38:f4:00:00","ca:01:38:f4:00:00","LOOP","60","Reply"
"153","122.980491","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x74a2, seq=10185/51495, ttl=64 (reply in 154)"
"154","123.655169","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x74a2, seq=10185/51495, ttl=61 (request in 153)"
"155","124.981418","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x76a2, seq=10186/51751, ttl=64 (no response found!)"
"156","124.990741","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"157","125.124814","192.168.1.1","224.0.0.5","OSPF","90","Hello Packet"
"158","125.992345","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x77a2, seq=10187/52007, ttl=64 (no response found!)"
"159","126.003745","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"160","127.004127","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x78a2, seq=10188/52263, ttl=64 (no response found!)"
"161","127.012409","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"162","128.013360","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x79a2, seq=10189/52519, ttl=64 (no response found!)"
"163","128.023522","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"164","129.025134","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x7aa2, seq=10190/52775, ttl=64 (no response found!)"
"165","129.033681","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"166","130.034525","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x7ba2, seq=10191/53031, ttl=64 (no response found!)"
"167","130.044568","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"168","131.045673","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x7ca2, seq=10192/53287, ttl=64 (no response found!)"
"169","131.052077","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"170","131.700877","ca:01:38:f4:00:00","ca:01:38:f4:00:00","LOOP","60","Reply"
"171","132.052586","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x7da2, seq=10193/53543, ttl=64 (no response found!)"
"172","132.063147","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"173","133.063727","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x7ea2, seq=10194/53799, ttl=64 (no response found!)"
"174","133.065862","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"175","134.067854","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x7fa2, seq=10195/54055, ttl=64 (reply in 176)"
"176","134.711247","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x7fa2, seq=10195/54055, ttl=61 (request in 175)"
"177","134.845213","192.168.1.1","224.0.0.5","OSPF","90","Hello Packet"
"178","136.068722","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x81a2, seq=10196/54311, ttl=64 (reply in 179)"
"179","136.701615","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x81a2, seq=10196/54311, ttl=61 (request in 178)"
"180","139.208973","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x84a2, seq=10197/54567, ttl=64 (reply in 181)"
"181","139.842686","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x84a2, seq=10197/54567, ttl=61 (request in 180)"
"182","141.211025","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x86a2, seq=10198/54823, ttl=64 (reply in 184)"
"183","141.688510","ca:01:38:f4:00:00","ca:01:38:f4:00:00","LOOP","60","Reply"
"184","141.996951","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x86a2, seq=10198/54823, ttl=61 (request in 182)"
"185","143.212391","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x88a2, seq=10199/55079, ttl=64 (reply in 186)"
"186","143.863154","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x88a2, seq=10199/55079, ttl=61 (request in 185)"
"187","144.184094","192.168.1.1","224.0.0.5","OSPF","90","Hello Packet"
"188","145.212864","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x8aa2, seq=10200/55335, ttl=64 (reply in 189)"
"189","145.856191","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x8aa2, seq=10200/55335, ttl=61 (request in 188)"
"190","147.214767","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x8ca2, seq=10201/55591, ttl=64 (reply in 191)"
"191","147.857529","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x8ca2, seq=10201/55591, ttl=61 (request in 190)"
"192","149.215501","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x8ea2, seq=10202/55847, ttl=64 (reply in 193)"
"193","149.850542","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x8ea2, seq=10202/55847, ttl=61 (request in 192)"
"194","150.656639","ca:01:38:f4:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","350","Device ID: R1  Port ID: FastEthernet0/0  "
"195","151.216812","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x90a2, seq=10203/56103, ttl=64 (reply in 197)"
"196","151.695150","ca:01:38:f4:00:00","ca:01:38:f4:00:00","LOOP","60","Reply"
"197","151.953304","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x90a2, seq=10203/56103, ttl=61 (request in 195)"
"198","153.217208","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x92a2, seq=10204/56359, ttl=64 (reply in 200)"
"199","153.355076","192.168.1.1","224.0.0.5","OSPF","90","Hello Packet"
"200","153.850207","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x92a2, seq=10204/56359, ttl=61 (request in 198)"
"201","155.218448","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x94a2, seq=10205/56615, ttl=64 (reply in 202)"
"202","156.132793","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x94a2, seq=10205/56615, ttl=61 (request in 201)"
"203","157.219706","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x96a2, seq=10206/56871, ttl=64 (reply in 204)"
"204","157.850040","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x96a2, seq=10206/56871, ttl=61 (request in 203)"
"205","159.220736","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x98a2, seq=10207/57127, ttl=64 (reply in 206)"
"206","159.892929","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x98a2, seq=10207/57127, ttl=61 (request in 205)"
"207","161.222239","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x9aa2, seq=10208/57383, ttl=64 (reply in 209)"
"208","161.678390","ca:01:38:f4:00:00","ca:01:38:f4:00:00","LOOP","60","Reply"
"209","161.947577","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x9aa2, seq=10208/57383, ttl=61 (request in 207)"
"210","163.115283","192.168.1.1","224.0.0.5","OSPF","90","Hello Packet"
"211","163.224019","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x9ca2, seq=10209/57639, ttl=64 (reply in 212)"
"212","163.879109","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x9ca2, seq=10209/57639, ttl=61 (request in 211)"
