"No.","Time","Source","Destination","Protocol","Length","Info"
"85","39.907713","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x1441, seq=7054/36379, ttl=64 (reply in 86)"
"86","39.949297","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x1441, seq=7054/36379, ttl=60 (request in 85)"
"87","40.701036","192.168.1.1","224.0.0.5","OSPF","90","Hello Packet"
"88","40.951020","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x1541, seq=7055/36635, ttl=64 (reply in 89)"
"89","41.010855","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x1541, seq=7055/36635, ttl=60 (request in 88)"
"90","42.012261","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x1641, seq=7056/36891, ttl=64 (reply in 91)"
"91","42.075550","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x1641, seq=7056/36891, ttl=60 (request in 90)"
"92","43.076238","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x1741, seq=7057/37147, ttl=64 (reply in 93)"
"93","43.133143","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x1741, seq=7057/37147, ttl=60 (request in 92)"
"94","44.134793","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x1841, seq=7058/37403, ttl=64 (reply in 95)"
"95","44.176469","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x1841, seq=7058/37403, ttl=60 (request in 94)"
"96","45.178554","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x1941, seq=7059/37659, ttl=64 (reply in 97)"
"97","45.222645","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x1941, seq=7059/37659, ttl=60 (request in 96)"
"98","46.224143","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x1a41, seq=7060/37915, ttl=64 (reply in 99)"
"99","46.268920","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x1a41, seq=7060/37915, ttl=60 (request in 98)"
"100","47.270082","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x1b41, seq=7061/38171, ttl=64 (reply in 101)"
"101","47.333111","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x1b41, seq=7061/38171, ttl=60 (request in 100)"
"102","47.941202","ca:01:38:f4:00:00","ca:01:38:f4:00:00","LOOP","60","Reply"
"103","48.334606","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x1c41, seq=7062/38427, ttl=64 (reply in 104)"
"104","48.392478","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x1c41, seq=7062/38427, ttl=60 (request in 103)"
"105","49.394535","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x1d41, seq=7063/38683, ttl=64 (reply in 106)"
"106","49.438252","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x1d41, seq=7063/38683, ttl=60 (request in 105)"
"107","49.944802","192.168.1.1","224.0.0.5","OSPF","90","Hello Packet"
"108","50.439445","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x1e41, seq=7064/38939, ttl=64 (reply in 109)"
"109","50.482428","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x1e41, seq=7064/38939, ttl=60 (request in 108)"
"110","51.484365","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x1f41, seq=7065/39195, ttl=64 (reply in 111)"
"111","51.536531","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x1f41, seq=7065/39195, ttl=60 (request in 110)"
"112","51.928394","ca:01:38:f4:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","350","Device ID: R1  Port ID: FastEthernet0/0  "
"113","52.538084","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x2041, seq=7066/39451, ttl=64 (reply in 114)"
"114","52.598058","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x2041, seq=7066/39451, ttl=60 (request in 113)"
"115","53.599262","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x2141, seq=7067/39707, ttl=64 (reply in 116)"
"116","53.682015","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x2141, seq=7067/39707, ttl=60 (request in 115)"
"117","54.683849","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x2241, seq=7068/39963, ttl=64 (reply in 118)"
"118","54.735711","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x2241, seq=7068/39963, ttl=60 (request in 117)"
"119","55.736151","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x2441, seq=7069/40219, ttl=64 (reply in 120)"
"120","55.777837","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x2441, seq=7069/40219, ttl=60 (request in 119)"
"121","56.779792","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x2541, seq=7070/40475, ttl=64 (reply in 122)"
"122","56.833909","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x2541, seq=7070/40475, ttl=60 (request in 121)"
"123","57.835048","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x2641, seq=7071/40731, ttl=64 (reply in 124)"
"124","57.887614","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x2641, seq=7071/40731, ttl=60 (request in 123)"
"125","57.958751","ca:01:38:f4:00:00","ca:01:38:f4:00:00","LOOP","60","Reply"
"126","58.889345","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x2741, seq=7072/40987, ttl=64 (reply in 127)"
"127","58.939789","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x2741, seq=7072/40987, ttl=60 (request in 126)"
"128","59.042209","192.168.1.1","224.0.0.5","OSPF","90","Hello Packet"
"129","59.941430","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x2841, seq=7073/41243, ttl=64 (reply in 130)"
"130","59.991284","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x2841, seq=7073/41243, ttl=60 (request in 129)"
"131","60.992568","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x2941, seq=7074/41499, ttl=64 (reply in 132)"
"132","61.042080","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x2941, seq=7074/41499, ttl=60 (request in 131)"
"133","62.043824","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x2a41, seq=7075/41755, ttl=64 (reply in 134)"
"134","62.095087","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x2a41, seq=7075/41755, ttl=60 (request in 133)"
"135","63.096642","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x2b41, seq=7076/42011, ttl=64 (reply in 136)"
"136","63.180769","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x2b41, seq=7076/42011, ttl=60 (request in 135)"
"137","64.182508","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x2c41, seq=7077/42267, ttl=64 (reply in 138)"
"138","64.227938","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x2c41, seq=7077/42267, ttl=60 (request in 137)"
"139","65.230064","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x2d41, seq=7078/42523, ttl=64 (reply in 140)"
"140","65.295817","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x2d41, seq=7078/42523, ttl=60 (request in 139)"
"141","66.296791","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x2e41, seq=7079/42779, ttl=64 (reply in 142)"
"142","66.358158","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x2e41, seq=7079/42779, ttl=60 (request in 141)"
"143","67.359417","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x2f41, seq=7080/43035, ttl=64 (reply in 144)"
"144","67.421904","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x2f41, seq=7080/43035, ttl=60 (request in 143)"
"145","67.938294","ca:01:38:f4:00:00","ca:01:38:f4:00:00","LOOP","60","Reply"
"146","68.423602","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x3041, seq=7081/43291, ttl=64 (reply in 147)"
"147","68.487963","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x3041, seq=7081/43291, ttl=60 (request in 146)"
"148","68.777039","192.168.1.1","224.0.0.5","OSPF","90","Hello Packet"
"149","69.489711","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x3141, seq=7082/43547, ttl=64 (reply in 150)"
"150","69.550424","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x3141, seq=7082/43547, ttl=60 (request in 149)"
"151","70.551737","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x3241, seq=7083/43803, ttl=64 (reply in 152)"
"152","70.625378","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x3241, seq=7083/43803, ttl=60 (request in 151)"
"153","71.627313","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x3341, seq=7084/44059, ttl=64 (reply in 154)"
"154","71.697454","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x3341, seq=7084/44059, ttl=60 (request in 153)"
"155","72.698800","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x3441, seq=7085/44315, ttl=64 (reply in 156)"
"156","72.754416","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x3441, seq=7085/44315, ttl=60 (request in 155)"
"157","73.755858","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x3641, seq=7086/44571, ttl=64 (reply in 158)"
"158","73.806426","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x3641, seq=7086/44571, ttl=60 (request in 157)"
"159","74.807650","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x3741, seq=7087/44827, ttl=64 (reply in 160)"
"160","74.857515","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x3741, seq=7087/44827, ttl=60 (request in 159)"
"161","75.858738","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x3841, seq=7088/45083, ttl=64 (reply in 162)"
"162","75.909422","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x3841, seq=7088/45083, ttl=60 (request in 161)"
"163","76.911289","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x3941, seq=7089/45339, ttl=64 (reply in 164)"
"164","76.953294","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x3941, seq=7089/45339, ttl=60 (request in 163)"
"165","77.935632","ca:01:38:f4:00:00","ca:01:38:f4:00:00","LOOP","60","Reply"
"166","77.955320","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x3a41, seq=7090/45595, ttl=64 (reply in 167)"
"167","78.008148","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x3a41, seq=7090/45595, ttl=60 (request in 166)"
"168","78.235292","192.168.1.1","224.0.0.5","OSPF","90","Hello Packet"
"169","79.010291","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x3b41, seq=7091/45851, ttl=64 (reply in 170)"
"170","79.059886","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x3b41, seq=7091/45851, ttl=60 (request in 169)"
"171","80.061457","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x3c41, seq=7092/46107, ttl=64 (reply in 172)"
"172","80.144206","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x3c41, seq=7092/46107, ttl=60 (request in 171)"
"173","81.145514","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x3d41, seq=7093/46363, ttl=64 (reply in 174)"
"174","81.204049","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x3d41, seq=7093/46363, ttl=60 (request in 173)"
"175","82.204871","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x3e41, seq=7094/46619, ttl=64 (reply in 176)"
"176","82.274961","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x3e41, seq=7094/46619, ttl=60 (request in 175)"
"177","83.276610","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x3f41, seq=7095/46875, ttl=64 (reply in 178)"
"178","83.325447","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x3f41, seq=7095/46875, ttl=60 (request in 177)"
"179","84.326973","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x4041, seq=7096/47131, ttl=64 (reply in 180)"
"180","84.379498","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x4041, seq=7096/47131, ttl=60 (request in 179)"
"181","85.380762","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x4141, seq=7097/47387, ttl=64 (reply in 182)"
"182","85.430016","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x4141, seq=7097/47387, ttl=60 (request in 181)"
"183","86.430616","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x4241, seq=7098/47643, ttl=64 (reply in 184)"
"184","86.479756","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x4241, seq=7098/47643, ttl=60 (request in 183)"
"185","87.355325","192.168.1.1","224.0.0.5","OSPF","90","Hello Packet"
"186","87.481724","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x4341, seq=7099/47899, ttl=64 (reply in 187)"
"187","87.530626","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x4341, seq=7099/47899, ttl=60 (request in 186)"
"188","87.943738","ca:01:38:f4:00:00","ca:01:38:f4:00:00","LOOP","60","Reply"
"189","88.532256","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x4441, seq=7100/48155, ttl=64 (reply in 190)"
"190","88.584120","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x4441, seq=7100/48155, ttl=60 (request in 189)"
"191","89.585772","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x4541, seq=7101/48411, ttl=64 (reply in 192)"
"192","89.645822","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x4541, seq=7101/48411, ttl=60 (request in 191)"
"193","90.647379","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x4641, seq=7102/48667, ttl=64 (reply in 194)"
"194","90.697696","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x4641, seq=7102/48667, ttl=60 (request in 193)"
"195","91.698374","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x4741, seq=7103/48923, ttl=64 (reply in 196)"
"196","91.770224","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x4741, seq=7103/48923, ttl=60 (request in 195)"
"197","92.770879","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x4941, seq=7104/49179, ttl=64 (reply in 198)"
"198","92.840565","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x4941, seq=7104/49179, ttl=60 (request in 197)"
"199","93.841263","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x4a41, seq=7105/49435, ttl=64 (reply in 200)"
"200","93.900531","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x4a41, seq=7105/49435, ttl=60 (request in 199)"
"201","94.902328","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x4b41, seq=7106/49691, ttl=64 (reply in 202)"
"202","94.952113","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x4b41, seq=7106/49691, ttl=60 (request in 201)"
"203","95.953852","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x4c41, seq=7107/49947, ttl=64 (reply in 207)"
"204","97.118693","192.168.1.1","224.0.0.5","OSPF","90","Hello Packet"
"205","97.948744","ca:01:38:f4:00:00","ca:01:38:f4:00:00","LOOP","60","Reply"
